ENSG	gene_name	median_expr_all_tissues	max_expr_all_tissues	num_tissues_at_least_5_TPM
ENSG00000272510.1	RP4-680D5.8	0.22871950000000002	4.85537	0
ENSG00000116771.5	AGMAT	0.49900849999999997	34.5568	8
ENSG00000237301.1	RP4-680D5.2	0.11480399999999999	1.49122	0
ENSG00000235084.3	CHCHD2P6	1.269735	13.5998	2
ENSG00000252417.1	RNU7-179P	0.0	0.0	0
ENSG00000236500.1	CD24P1	0.0	0.13416	0
ENSG00000197312.11	DDI2	10.9778	26.2157	45
ENSG00000271742.1	RP4-680D5.9	0.09494895	2.39656	0
ENSG00000116786.11	PLEKHM2	65.2213	193.672	56
ENSG00000237938.5	RP11-288I21.1	1.2098550000000001	2.61698	0
ENSG00000162461.7	SLC25A34	4.301165	30.0952	21
ENSG00000162460.6	TMEM82	0.0	35.9642	5
ENSG00000224459.1	RP11-169K16.4	0.0	26.0219	4
ENSG00000162458.12	FBLIM1	23.7697	566.21	39
ENSG00000224321.1	RPL12P14	0.2856925	1.37495	0
ENSG00000233954.6	UQCRHL	4.986295	17.9671	27
ENSG00000178715.8	RP11-169K16.8	1.0069235	3.38146	0
ENSG00000179743.4	FLJ37453	3.9765449999999998	13.5583	24
ENSG00000065526.10	SPEN	22.40945	51.957	56
ENSG00000270620.1	RP1-134O19.3	0.0	0.23256	0
ENSG00000116809.11	ZBTB17	19.9771	43.1559	56
ENSG00000234607.2	RP11-5P18.1	0.0	0.133921	0
ENSG00000231353.1	RP11-5P18.3	0.0	0.0	0
ENSG00000275503.1	RP11-5P18.11	0.0	0.0	0
ENSG00000224966.4	TBC1D3P6	0.0	0.0	0
ENSG00000183888.4	C1orf64	0.04077285	2.95532	0
ENSG00000173641.17	HSPB7	20.140050000000002	1825.31	41
ENSG00000186510.11	CLCNKA	0.604723	293.026	8
ENSG00000232456.1	RP11-5P18.10	0.3487745	45.1075	5
ENSG00000184908.17	CLCNKB	0.3865645	165.379	7
ENSG00000185519.8	FAM131C	1.25163	105.207	17
ENSG00000142627.12	EPHA2	11.9204	197.596	39
ENSG00000227959.1	RP11-276H7.2	0.460193	4.6448	0
ENSG00000224621.1	RP11-276H7.3	0.1794375	3.18386	0
ENSG00000142632.16	ARHGEF19	5.71484	49.2041	32
ENSG00000237276.8	ANO7L1	0.5922635	6.80822	2
ENSG00000132881.11	RSG1	4.945985	11.2942	27
ENSG00000233929.1	MT1XP1	1.004335	3.78955	0
ENSG00000037637.10	FBXO42	9.966545	27.9201	45
ENSG00000055070.16	SZRD1	48.1917	103.267	56
ENSG00000226457.1	RP11-430L17.1	0.142236	0.825732	0
ENSG00000187144.11	SPATA21	0.04616675	12.8209	2
ENSG00000157191.19	NECAP2	37.569050000000004	105.271	56
ENSG00000226029.1	LINC01772	2.32863	21.5642	8
ENSG00000080947.14	CROCCP3	4.244615	38.8804	23
ENSG00000206652.1	RNU1-1	0.0	0.0	0
ENSG00000261135.1	RP4-798A10.7	0.30588000000000004	2.59432	0
ENSG00000224174.2	RP4-798A10.4	0.0	1.19498	0
ENSG00000233421.4	LINC01783	0.10252649999999999	11.3585	2
ENSG00000277344.1	RNU1-6P	0.0	0.0	0
ENSG00000268991.2	FAM231B	0.0	1.31106	0
ENSG00000225710.1	RP5-875O13.6	0.0	0.215668	0
ENSG00000219481.10	NBPF1	3.55234	11.5259	15
ENSG00000271732.1	RP5-1182A14.5	0.0	2.25025	0
ENSG00000215908.10	CROCCP2	17.790799999999997	107.544	55
ENSG00000186301.8	MST1P2	3.1228350000000002	201.973	21
ENSG00000282143.1	RP1-163M9.8	0.0	0.0146966	0
ENSG00000207513.1	RNU1-3	0.0	0.0	0
ENSG00000237847.2	FAM231A	0.0	0.0	0
ENSG00000280114.1	RP5-875O13.7	0.01733645	1.9215	0
ENSG00000236698.1	EIF1AXP1	0.631873	2.18621	0
ENSG00000268869.5	ESPNP	0.04384275	2.60088	0
ENSG00000279151.1	RP1-163M9.7	0.0	1.63822	0
ENSG00000279132.2	FAM231C	0.0	0.0	0
ENSG00000282740.1	RP5-1182A14.7	0.0	0.0	0
ENSG00000207389.1	RNU1-4	0.0	0.0	0
ENSG00000227684.2	CROCCP4	0.0	0.216123	0
ENSG00000186715.10	MST1L	0.8785620000000001	29.8834	9
ENSG00000223643.6	RP11-108M9.1	0.0	0.0	0
ENSG00000230239.1	RP11-108M9.2	0.0	0.251623	0
ENSG00000263811.1	MIR3675	0.0	0.0	0
ENSG00000228549.3	RP11-108M9.3	0.210313	7.93611	2
ENSG00000238142.1	RP11-108M9.4	7.208155	17.5598	40
ENSG00000235241.1	RP11-108M9.5	2.888425	6.85888	7
ENSG00000207005.1	RNU1-2	0.0	0.0	0
ENSG00000272426.1	RP11-108M9.6	0.3051415	2.19837	0
ENSG00000058453.16	CROCC	14.2408	57.2218	51
ENSG00000117122.13	MFAP2	5.13766	59.1748	29
ENSG00000226526.1	RP1-37C10.3	0.07357655	1.2902	0
ENSG00000159363.17	ATP13A2	23.97	117.543	55
ENSG00000117118.9	SDHB	82.3412	177.639	56
ENSG00000117115.12	PADI2	3.1412649999999998	237.923	26
ENSG00000204362.6	RP11-380J14.1	0.0	0.448153	0
ENSG00000282843.1	RP11-380J14.4	0.0	0.277504	0
ENSG00000142623.9	PADI1	0.0531323	202.32	5
ENSG00000142619.4	PADI3	0.0	17.0103	3
ENSG00000266634.1	MIR3972	0.0	0.342467	0
ENSG00000159339.13	PADI4	0.2374085	196.026	4
ENSG00000276747.1	PADI6	0.0	0.179636	0
ENSG00000179051.13	RCC2	28.600250000000003	124.236	56
ENSG00000074964.16	ARHGEF10L	27.25005	138.287	54
ENSG00000236648.1	RP11-473A10.2	0.0	1.94516	0
ENSG00000117148.7	ACTL8	0.0	16.5823	2
ENSG00000261781.1	LINC01654	0.0	0.417266	0
ENSG00000117154.11	IGSF21	2.458445	175.489	17
ENSG00000280222.1	RP11-174G17.3	0.036477800000000005	1.26043	0
ENSG00000230035.2	RP11-174G17	0.0	4.97227	0
ENSG00000225387.1	RP11-422P22.1	0.0	1.06649	0
ENSG00000179023.8	KLHDC7A	0.026901500000000002	19.4534	3
ENSG00000235282.3	DYNLL1P3	0.0	0.0	0
ENSG00000225478.2	RP1-8B22.2	0.0	0.0	0
ENSG00000009709.11	PAX7	0.0	1.72838	0
ENSG00000179002.5	TAS1R2	0.0	0.214848	0
ENSG00000159423.16	ALDH4A1	20.3833	268.216	54
ENSG00000265606.1	MIR4695	0.0	0.0	0
ENSG00000221662.1	MIR1290	0.0	0.0	0
ENSG00000169991.10	IFFO2	9.165545000000002	294.255	48
ENSG00000272084.1	RP5-1126H10.2	1.0165950000000001	4.11422	0
ENSG00000127481.14	UBR4	27.57695	66.9087	56
ENSG00000230424.1	RP1-43E13.2	1.142515	2.80065	0
ENSG00000127463.13	EMC1	10.555250000000001	41.9129	53
ENSG00000053372.4	MRTO4	19.2277	64.6861	55
ENSG00000211454.13	AKR7L	1.30496	25.556	8
ENSG00000162482.4	AKR7A3	2.93309	204.439	12
ENSG00000270728.1	RP4-657E11.10	2.10445	5.13781	2
ENSG00000053371.12	AKR7A2	50.5306	115.002	56
ENSG00000200403.1	RNU6-1099P	0.0	0.557105	0
ENSG00000040487.12	PQLC2	12.6401	39.279	55
ENSG00000077549.17	CAPZB	142.269	263.854	56
ENSG00000240490.3	RN7SL277P	0.0	0.0	0
ENSG00000201609.1	RNU4-28P	0.0	0.0	0
ENSG00000235185.1	RP5-1056L3.1	0.0	4.40922	0
ENSG00000173436.13	MINOS1	24.5496	42.4591	56
ENSG00000226396.1	RP5-1056L3.3	6.59902	30.055	35
ENSG00000158747.13	NBL1	98.0834	799.562	53
ENSG00000158748.3	HTR6	0.07125825	4.44505	0
ENSG00000162542.13	TMCO4	11.85685	34.8558	38
ENSG00000178828.6	RNF186	0.0	19.4874	5
ENSG00000235434.1	RP11-91K11.2	0.0	2.24396	0
ENSG00000169914.5	OTUD3	7.569745	26.9095	43
ENSG00000188784.4	PLA2G2E	0.0	0.137441	0
ENSG00000242688.3	RN7SL304P	0.0	0.0	0
ENSG00000188257.10	PLA2G2A	11.07659	903.551	32
ENSG00000127472.10	PLA2G5	3.122655	102.04	19
ENSG00000117215.14	PLA2G2D	0.02741775	3.72559	0
ENSG00000158786.4	PLA2G2F	0.0	26.0604	3
ENSG00000227066.1	RP3-340N1.2	0.04462825	2.40164	0
ENSG00000187980.6	PLA2G2C	0.04194385	3.10707	0
ENSG00000225986.1	UBXN10-AS1	1.74294	83.0127	10
ENSG00000162543.5	UBXN10	1.66921	28.2543	9
ENSG00000228105.1	LINC01757	0.0	3.44802	0
ENSG00000158816.15	VWA5B1	0.0219438	9.16855	3
ENSG00000226664.1	RP4-745E8.2	0.0	0.228969	0
ENSG00000236963.6	LINC01141	0.01526155	4.30625	0
ENSG00000226487.1	RP4-749H3.2	0.0	0.485199	0
ENSG00000162545.5	CAMK2N1	60.320899999999995	719.384	52
ENSG00000090432.6	MUL1	28.28685	45.4083	56
ENSG00000215520.3	RPS4XP4	0.0	0.249685	0
ENSG00000183114.7	FAM43B	1.259385	29.5117	15
ENSG00000158825.5	CDA	6.20798	374.476	32
ENSG00000158828.7	PINK1	27.2075	84.291	55
ENSG00000117242.7	PINK1-AS	3.244555	8.33192	11
ENSG00000244038.9	DDOST	121.469	426.253	56
ENSG00000117245.12	KIF17	1.7769599999999999	66.0532	11
ENSG00000235432.1	RP5-930J4.5	0.0	0.0617765	0
ENSG00000189410.11	SH2D5	0.4097955	39.3332	11
ENSG00000233069.1	RP5-930J4.2	0.0	28.3453	2
ENSG00000127483.17	HP1BP3	68.0346	162.345	56
ENSG00000075151.20	EIF4G3	22.921	88.791	56
ENSG00000251914.1	RNU7-200P	0.0	0.0	0
ENSG00000221808.1	MIR1256	0.0	0.0	0
ENSG00000233072.1	RPS15AP6	0.0279807	0.316702	0
ENSG00000236073.2	RP11-487E1.2	0.0	0.0	0
ENSG00000235112.1	HSPE1P27	0.0	0.128888	0
ENSG00000117298.14	ECE1	60.1573	161.275	56
ENSG00000236936.1	RP3-329E20.2	0.06514985000000001	0.58297	0
ENSG00000231105.1	RP5-1071N3.1	0.2973175	3.76499	0
ENSG00000236216.5	PPP1R11P1	0.0	0.669539	0
ENSG00000228823.1	RP11-293F5.8	0.0	0.391265	0
ENSG00000236009.1	RP11-293F5.1	0.0	0.0996579	0
ENSG00000227001.3	NBPF2P	0.823887	6.49389	2
ENSG00000187952.9	HS6ST1P1	0.5689735	2.85203	0
ENSG00000186543.7	CROCCP5	0.0	0.142703	0
ENSG00000142794.18	NBPF3	2.292275	11.3689	3
ENSG00000176378.8	PFN1P10	0.0	0.0	0
ENSG00000162551.13	ALPL	9.582225000000001	597.63	45
ENSG00000233431.1	RP11-63N8.3	0.0	1.92604	0
ENSG00000076864.19	RAP1GAP	9.874155	337.501	34
ENSG00000090686.15	USP48	23.30945	68.8165	56
ENSG00000231978.2	RP11-132G19.3	0.0	0.0350898	0
ENSG00000187942.11	LDLRAD2	1.97823	14.6142	16
ENSG00000142798.17	HSPG2	36.655950000000004	280.798	40
ENSG00000232037.3	RP11-26H16.1	0.105861	0.281148	0
ENSG00000283234.1	RP11-26H16.4	0.0	0.0876421	0
ENSG00000219073.7	CELA3B	0.332315	10548.9	3
ENSG00000273610.1	RN7SL386P	0.0	56.0303	2
ENSG00000201919.1	RNU6-1022P	0.0	18.9297	2
ENSG00000142789.19	CELA3A	1.140965	26785.8	6
ENSG00000278124.1	RN7SL186P	0.0	127.57	2
ENSG00000201273.1	RNU6-776P	0.0	47.2732	2
ENSG00000228397.2	LINC01635	0.0402489	1.84429	0
ENSG00000218510.6	LINC00339	13.229	41.2135	53
ENSG00000070831.15	CDC42	101.3925	227.04	56
ENSG00000230068.2	CDC42-IT1	0.1137515	0.540444	0
ENSG00000271428.1	RP1-224A6.8	0.132298	0.743541	0
ENSG00000271840.1	RP1-224A6.9	0.6375474999999999	2.54271	0
ENSG00000162552.14	WNT4	0.7472035	29.2834	11
ENSG00000266564.1	MIR4418	0.0	0.0	0
ENSG00000234397.3	RP11-415K20.1	0.0	0.28333	0
ENSG00000279625.1	RP11-415K20.2	0.0	0.0639408	0
ENSG00000184677.16	ZBTB40	14.93505	31.7802	46
ENSG00000237200.1	ZBTB40-IT1	0.7054469999999999	2.63908	0
ENSG00000070886.11	EPHA8	0.02753515	4.49483	0
ENSG00000276835.2	MIR6127	0.0	0.0	0
ENSG00000173372.16	C1QA	34.0125	1383.12	53
ENSG00000159189.11	C1QC	34.339600000000004	1195.98	53
ENSG00000173369.15	C1QB	37.823499999999996	1607.33	54
ENSG00000133216.16	EPHB2	1.254235	7.04405	5
ENSG00000265422.1	MIR4684	0.0	0.0	0
ENSG00000225952.1	RP11-69E9.1	0.0	0.0303159	0
ENSG00000264014.1	MIR4253	0.0	0.0	0
ENSG00000215906.8	LACTBL1	0.0	0.758114	0
ENSG00000227868.5	C1orf234	0.10368250000000001	130.705	2
ENSG00000004487.15	KDM1A	46.710049999999995	194.016	56
ENSG00000240553.1	RP1-184J9.2	0.0	0.3504	0
ENSG00000263793.1	MIR3115	0.0	0.0	0
ENSG00000266802.1	MIR4419A	0.0	0.0	0
ENSG00000169641.13	LUZP1	11.2903	25.5817	48
ENSG00000229010.1	RP5-979D14.1	0.03589435	0.160353	0
ENSG00000206935.1	RNU6-514P	0.0	0.0	0
ENSG00000252578.1	RNU6-135P	0.0	0.0	0
ENSG00000179546.4	HTR1D	0.03922055	8.89486	2
ENSG00000215381.3	RP5-1057J7.1	0.0	4.43873	0
ENSG00000261326.2	LINC01355	7.28994	22.4811	36
ENSG00000125944.18	HNRNPR	29.51045	66.0626	56
ENSG00000125945.14	ZNF436	10.134060000000002	24.3631	49
ENSG00000249087.6	ZNF436-AS1	6.6278500000000005	22.0528	40
ENSG00000271420.1	RP5-1057J7.7	0.669198	3.51954	0
ENSG00000204219.9	TCEA3	22.2776	185.853	40
ENSG00000232482.2	RP4-654C18.1	0.0	0.243081	0
ENSG00000088280.18	ASAP3	21.229300000000002	96.8435	52
ENSG00000007968.6	E2F2	0.11411199999999999	12.8325	8
ENSG00000235052.1	RP1-150O5.3	0.208701	2.58291	0
ENSG00000117318.8	ID3	85.0718	492.571	55
ENSG00000197880.8	MDS2	0.04974795	1.53802	0
ENSG00000229239.2	RP11-223J15.2	0.0	0.0788522	0
ENSG00000142676.12	RPL11	662.6745000000001	1874.88	56
ENSG00000011007.12	ELOA	21.5623	42.1367	56
ENSG00000236810.5	ELOA-AS1	2.9513	6.56387	8
ENSG00000057757.9	PITHD1	57.18215	179.33	56
ENSG00000011009.10	LYPLA2	40.745999999999995	78.8638	56
ENSG00000117308.14	GALE	7.8649	40.9137	44
ENSG00000117305.14	HMGCL	18.5308	77.5664	56
ENSG00000179163.11	FUCA1	25.7158	78.0754	55
ENSG00000188822.7	CNR2	0.0182391	16.5762	3
ENSG00000229106.1	BTBD6P1	0.0	2.71685	0
ENSG00000232557.3	RP11-4M23.3	0.0	0.0	0
ENSG00000264926.1	MIR378F	0.0	0.0	0
ENSG00000230228.2	RP11-4M23.4	0.0	0.230696	0
ENSG00000189266.11	PNRC2	63.0959	135.258	56
ENSG00000188529.14	SRSF10	29.446350000000002	71.2906	55
ENSG00000215905.4	RP11-4M23.7	0.0	0.0	0
ENSG00000225315.2	RP11-293P20.2	0.0	1.55723	0
ENSG00000142661.18	MYOM3	0.2163385	128.392	6
ENSG00000230703.1	RP11-293P20.4	0.0	0.0	0
ENSG00000142677.3	IL22RA1	0.40168950000000003	124.538	8
ENSG00000185436.11	IFNLR1	1.340795	12.695	12
ENSG00000230023.2	RP11-10N16.2	0.0	3.02235	0
ENSG00000232298.2	RP11-10N16.3	0.0231935	1.84612	0
ENSG00000158055.15	GRHL3	0.1342895	141.842	5
ENSG00000001460.17	STPG1	2.44366	23.8423	6
ENSG00000001461.16	NIPAL3	7.627314999999999	79.959	40
ENSG00000117602.11	RCAN3	3.833425	56.5391	24
ENSG00000264443.1	RP4-594I10.3	0.0	3.98062	0
ENSG00000184454.6	NCMAP	0.152959	138.074	6
ENSG00000227312.2	RP11-496D1.2	0.0	0.265669	0
ENSG00000133226.16	SRRM1	56.3158	144.178	56
ENSG00000169504.14	CLIC4	66.75415	805.525	55
ENSG00000238482.1	RNU6-1208P	0.0	0.0	0
ENSG00000020633.18	RUNX3	1.571315	154.829	10
ENSG00000278034.1	MIR6731	0.0	0.0	0
ENSG00000229162.1	RP11-84D1.1	0.0	1.3849	0
ENSG00000261025.1	RP11-84D1.2	0.0	0.103048	0
ENSG00000264371.1	MIR4425	0.0	0.0	0
ENSG00000233755.1	RP4-799D16.1	0.0	1.58573	0
ENSG00000233419.3	RP4-781L3.1	0.0	0.353414	0
ENSG00000231953.2	RP4-706G24.1	0.0	1.80315	0
ENSG00000117614.9	SYF2	32.4779	73.8235	56
ENSG00000117616.17	RSRP1	48.318799999999996	119.94	56
ENSG00000272432.1	RP3-465N24.6	0.8543375	4.46275	0
ENSG00000261349.1	RP3-465N24.5	0.8597305	3.63078	0
ENSG00000187010.19	RHD	0.324516	2.26391	0
ENSG00000224183.1	SDHDP6	0.5868515	2.25713	0
ENSG00000259984.1	RP11-335G20.7	0.0	0.0	0
ENSG00000183726.10	TMEM50A	59.81065	162.123	56
ENSG00000188672.17	RHCE	0.473708	4.32607	0
ENSG00000238084.4	RP3-469D22.1	0.182942	0.386861	0
ENSG00000204178.9	TMEM57	16.7672	54.0696	56
ENSG00000157978.11	LDLRAP1	14.4844	129.388	51
ENSG00000225643.1	RP11-70P17.1	1.1764299999999999	9.43217	4
ENSG00000117643.14	MAN1C1	8.065185	22.5331	36
ENSG00000233478.1	RP1-187B23.1	0.11787249999999999	0.991706	0
ENSG00000162430.16	SELENON	45.99055	167.187	56
ENSG00000228172.5	RP1-317E23.3	0.7647285	6.6881	2
ENSG00000117640.17	MTFR1L	41.79075	101.979	56
ENSG00000127423.10	AUNIP	0.5518164999999999	28.8745	3
ENSG00000236528.1	RP1-125I3.2	0.0	0.401771	0
ENSG00000182749.5	PAQR7	10.7339	97.0363	49
ENSG00000117632.22	STMN1	19.4621	286.595	51
ENSG00000229786.1	SNRPFP2	0.0	5.79808	2
ENSG00000223624.1	RP1-125I3.4	0.0	2.41527	0
ENSG00000283938.1	MIR3917	0.0	0.0	0
ENSG00000158006.13	PAFAH2	8.271239999999999	16.7051	43
ENSG00000207237.1	RNU6-110P	0.0	0.0	0
ENSG00000158008.9	EXTL1	1.046955	60.6635	11
ENSG00000158014.14	SLC30A2	0.07687125	45.3609	4
ENSG00000284309.1	RP11-96L14.9	0.0	4.14686	0
ENSG00000158022.6	TRIM63	0.43964000000000003	811.634	4
ENSG00000175087.9	PDIK1L	4.19402	12.1693	19
ENSG00000197245.5	FAM110D	2.8055849999999998	16.2268	18
ENSG00000282872.1	RP11-96L14.8	0.0	0.346244	0
ENSG00000236782.6	RP11-96L14.7	0.32515099999999997	1.83786	0
ENSG00000142684.8	ZNF593	0.0	0.0	0
ENSG00000142675.17	CNKSR1	4.36646	45.8896	28
ENSG00000188782.8	CATSPER4	0.0135284	31.931	2
ENSG00000236155.6	RP11-231P20.2	0.371325	11.8806	2
ENSG00000278572.1	RP11-231P20.6	0.0	0.104539	0
ENSG00000130695.14	CEP85	4.948964999999999	48.2674	27
ENSG00000270733.1	RP11-231P20.5	0.0	1.13268	0
ENSG00000142669.14	SH3BGRL3	94.4444	863.133	56
ENSG00000158062.20	UBXN11	16.169649999999997	72.8579	54
ENSG00000169442.8	CD52	3.419625	495.131	23
ENSG00000176092.14	AIM1L	0.053600049999999996	88.4785	6
ENSG00000225854.2	RP11-569G9.7	0.0	4.75696	0
ENSG00000176083.17	ZNF683	0.1076665	126.145	2
ENSG00000131914.10	LIN28A	0.007343385	12.3977	2
ENSG00000117682.16	DHDDS	16.8098	95.0778	55
ENSG00000223583.1	RP3-476K8.4	0.2747855	0.848459	0
ENSG00000225891.1	RP3-476K8.3	0.5769155	10.0396	2
ENSG00000198830.10	HMGN2	112.963	322.744	56
ENSG00000224129.1	DPPA2P2	0.0	0.182853	0
ENSG00000117676.13	RPS6KA1	9.792355	180.978	39
ENSG00000238705.1	MIR1976	0.0	0.0	0
ENSG00000243905.3	RN7SL679P	0.0	0.0	0
ENSG00000252429.2	RNU7-29P	0.0	0.0	0
ENSG00000229247.2	RP11-492M19.3	0.0	0.0	0
ENSG00000235069.2	RP4-785J1.1	0.0	0.0	0
ENSG00000260063.1	RP5-968P14.2	0.5552414999999999	6.31502	2
ENSG00000117713.18	ARID1A	25.45385	51.5399	56
ENSG00000060642.10	PIGV	9.208359999999999	55.9902	47
ENSG00000241188.3	RN7SL165P	0.0	0.208194	0
ENSG00000204160.11	ZDHHC18	16.8732	135.092	55
ENSG00000175793.11	SFN	1.8072249999999999	3222.79	15
ENSG00000142751.14	GPN2	14.98265	27.6601	56
ENSG00000198746.12	GPATCH3	13.45375	23.1938	55
ENSG00000090273.13	NUDC	83.90325	136.887	56
ENSG00000131910.4	NR0B2	0.04709725	74.5643	9
ENSG00000175707.8	KDF1	0.38329199999999997	29.2866	18
ENSG00000172746.6	RPL12P13	0.0647842	0.205098	0
ENSG00000224064.1	RP11-344H11.5	0.0	0.242767	0
ENSG00000225294.1	OSTCP2	0.0	0.448448	0
ENSG00000253368.3	TRNP1	19.908749999999998	223.138	49
ENSG00000158246.7	FAM46B	8.89309	197.773	32
ENSG00000090020.10	SLC9A1	18.609949999999998	33.0722	54
ENSG00000229985.2	RP11-40H20.5	0.0	0.0	0
ENSG00000214973.3	CHCHD3P3	0.0814444	0.419375	0
ENSG00000225159.1	NPM1P39	0.285704	1.78864	0
ENSG00000225990.2	SNRPEP7	0.0	0.0	0
ENSG00000224311.1	RP11-40H20.4	0.0	3.99594	0
ENSG00000142784.15	WDTC1	43.3427	106.126	56
ENSG00000243659.1	RP11-4K3__A.3	0.41018049999999995	5.56989	2
ENSG00000186501.14	TMEM222	36.3591	65.0852	56
ENSG00000206888.1	RNU6-48P	0.254853	0.960377	0
ENSG00000241547.1	ACTG1P20	1.315865	3.64941	0
ENSG00000142765.17	SYTL1	2.928155	169.278	23
ENSG00000142733.14	MAP3K6	32.2157	118.184	49
ENSG00000142748.12	FCN3	2.97304	1136.08	18
ENSG00000174950.10	CD164L2	0.142649	24.9438	8
ENSG00000231207.1	RP1-144C9.2	0.0	0.108695	0
ENSG00000181773.6	GPR3	0.9885105	6.20688	5
ENSG00000158195.10	WASF2	70.54509999999999	155.537	56
ENSG00000241169.1	RP4-752I6.1	0.0	0.123143	0
ENSG00000237429.1	RP1-159A19.4	0.6667065000000001	3.92387	0
ENSG00000126705.13	AHDC1	22.13145	61.4694	54
ENSG00000000938.12	FGR	6.13408	545.934	36
ENSG00000235912.1	RP1-159A19.3	1.152815	4.0975	0
ENSG00000233975.1	RP11-288L9.1	0.0	0.437101	0
ENSG00000126709.14	IFI6	93.0616	370.402	56
ENSG00000225886.3	RP11-288L9.4	0.09696840000000001	1.37069	0
ENSG00000206767.1	RNU6-949P	0.0	0.0	0
ENSG00000226662.2	CHMP1AP1	0.0	0.0	0
ENSG00000207095.1	RNU6-424P	0.0	0.0	0
ENSG00000009780.15	FAM76A	8.460265	21.7683	41
ENSG00000231344.1	RP3-426I6.2	0.313846	1.3363	0
ENSG00000230833.1	RPEP3	0.0	0.0979512	0
ENSG00000117758.13	STX12	40.3535	111.629	56
ENSG00000269971.1	RP3-426I6.5	0.45075299999999996	3.35182	0
ENSG00000270031.1	RP3-426I6.6	1.156835	5.8737	2
ENSG00000223062.1	RNU6-1245P	0.0	0.0	0
ENSG00000117751.17	PPP1R8	27.720100000000002	55.3892	56
ENSG00000252947.1	SCARNA1	0.0	0.310467	0
ENSG00000130775.15	THEMIS2	6.09326	191.516	34
ENSG00000117748.9	RPA2	36.9387	103.92	56
ENSG00000130768.14	SMPDL3B	0.2608055	14.3112	7
ENSG00000227050.1	RP11-460I13.2	0.0	0.368813	0
ENSG00000158156.7	XKR8	9.269010000000002	35.0749	48
ENSG00000158161.15	EYA3	9.163340000000002	26.8796	48
ENSG00000238231.2	RP11-460I13.6	0.500137	2.32557	0
ENSG00000240750.3	RN7SL559P	0.0	0.231202	0
ENSG00000228589.3	SPCS2P4	1.141115	2.74642	0
ENSG00000228943.1	RP5-1053E7.2	0.0	0.0	0
ENSG00000214812.3	RP5-1053E7.3	0.0	0.440353	0
ENSG00000253005.1	RNU6-176P	0.0	0.0	0
ENSG00000169403.11	PTAFR	2.128735	40.192	8
ENSG00000126698.10	DNAJC8	58.5175	114.237	56
ENSG00000130770.17	ATPIF1	65.97815	159.308	56
ENSG00000270605.1	RP5-1092A3.4	2.16563	15.0348	10
ENSG00000271398.1	RP5-1092A3.5	0.0	0.382063	0
ENSG00000130766.4	SESN2	12.434000000000001	51.782	51
ENSG00000130772.13	MED18	8.92562	27.9461	45
ENSG00000204138.12	PHACTR4	14.7406	34.8095	53
ENSG00000229820.2	RP1-308E4.1	0.0	0.191657	0
ENSG00000221216.1	RNU6ATAC27P	0.0	0.45658	0
ENSG00000180198.15	RCC1	9.756465	68.655	43
ENSG00000274266.1	SNORA73A	1.563145	19.2088	6
ENSG00000200087.1	SNORA73B	2.63523	21.8833	14
ENSG00000231468.2	PRDX3P2	0.09432399999999999	0.456581	0
ENSG00000279443.1	RP4-669K10.8	0.19590200000000002	0.910624	0
ENSG00000180098.9	TRNAU1AP	9.505500000000001	16.0131	41
ENSG00000197989.13	SNHG12	18.8087	49.3413	51
ENSG00000221539.1	SNORD99	0.0	0.0	0
ENSG00000278274.1	SNORA61	15.4134	39.8016	52
ENSG00000274582.1	SNORA16A	0.0	0.0	0
ENSG00000120656.11	TAF12	15.46745	33.3793	56
ENSG00000188060.7	RAB42	0.7474765000000001	5.3053	2
ENSG00000229388.1	LINC01715	0.7460435000000001	3.39661	0
ENSG00000274978.1	RNU11	0.0	0.0	0
ENSG00000162419.12	GMEB1	4.8007550000000005	9.08158	24
ENSG00000198492.15	YTHDF2	32.57895	61.518	56
ENSG00000116329.10	OPRD1	0.0660992	3.49215	0
ENSG00000233427.1	RP1-212P9.3	0.0	0.168761	0
ENSG00000159023.19	EPB41	8.74334	91.482	43
ENSG00000225616.2	RP4-604A21.1	0.0	0.291091	0
ENSG00000253304.1	TMEM200B	6.077115	131.365	32
ENSG00000225750.1	RP11-242O24.3	0.0	0.270617	0
ENSG00000116350.16	SRSF4	100.05805000000001	173.518	56
ENSG00000116353.15	MECR	10.3988	16.2502	54
ENSG00000237934.1	RP11-467D18.2	0.185969	6.71768	2
ENSG00000060656.19	PTPRU	13.1187	94.2965	48
ENSG00000230523.1	LINC01756	0.0	0.716859	0
ENSG00000225011.4	RP11-810H18.1	0.0	0.0	0
ENSG00000228176.1	RP4-656G21.1	0.0	0.480951	0
ENSG00000270927.1	RP11-179G8.1	0.0	0.0	0
ENSG00000233399.2	LINC01648	0.0	0.474519	0
ENSG00000233372.1	RP5-893G23.1	0.0	0.134203	0
ENSG00000231251.1	RP3-357I16.1	0.0	0.0	0
ENSG00000236335.1	RP4-591L5.1	0.0	1.98961	0
ENSG00000231949.1	RP4-591L5.2	0.0	0.103555	0
ENSG00000162510.5	MATN1	0.178149	1.36597	0
ENSG00000186056.9	MATN1-AS1	1.26502	7.14729	4
ENSG00000162511.7	LAPTM5	26.94865	1316.72	53
ENSG00000264773.1	MIR4420	0.0	0.0	0
ENSG00000229607.1	RP5-1125N11.1	0.0	0.0	0
ENSG00000223382.4	LINC01778	0.1814785	3.81735	0
ENSG00000222784.1	RN7SKP91	0.0	0.0	0
ENSG00000235143.1	RP1-65J11.5	0.0	0.610184	0
ENSG00000162512.15	SDC3	34.74615	131.158	51
